,datetimestamp,AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW,time,day,hour,min,sec
0,2024-02-22 19:33:33,15.5,1,0,60,10,0,-100,239,655.35,4,0,3710.007,563.25,7,0,0,614.4,3710,82579568,100,0,371.95,10.2,3793.89,2024-02-22 13:33:33-06:00,3,13,33,33
1,2024-02-22 19:33:35,15.71,1,0,60,10,0,-100,239,655.35,4,0,3765.007,563.25,7,0,0,614.4,3765,82579568,100,0,369.1,10.6,3912.46,2024-02-22 13:33:35-06:00,3,13,33,35
2,2024-02-22 19:33:36,16.003,1,0,60,10,0,-100,239.067,655.35,4,0,3831.673,563.25,7,0,0,614.4,3831.667,82579568,100,0,371.75,10.7,3977.725,2024-02-22 13:33:36-06:00,3,13,33,36
3,2024-02-22 19:33:37,16.15,1,0,60,10,0,-100,239.1,655.35,4,0,3865.006,563.25,7,0,0,614.4,3865,82579568,100,0,371.75,10.7,3977.725,2024-02-22 13:33:37-06:00,3,13,33,37
4,2024-02-22 19:33:38,16.15,1,0,60,10,0,-100,239.1,655.35,4,0,3865.006,563.25,7,0,0,614.4,3865,82579568,100,0,369.1,10.63,3923.533,2024-02-22 13:33:38-06:00,3,13,33,38
5,2024-02-22 19:33:39,16.17,1,0,60,10,0,-100,239.2,655.35,4,0,3866.006,563.25,7,0,0,614.4,3866,82579576,100,0,369.1,10.63,3923.533,2024-02-22 13:33:39-06:00,3,13,33,39
6,2024-02-22 19:33:41,15.79,1,0,60,10,0,-100,239.1,655.35,4,0,3764.005,563.25,6,0,0,614.4,3764,82579576,100,0,371.4,10.2,3788.28,2024-02-22 13:33:41-06:00,3,13,33,41
7,2024-02-22 19:33:42,15.555,1,0,60,10,0,-100,239.05,655.35,4,0,3713.006,563.25,6.5,0,0,614.4,3713,82579576,100,0,368.85,10.11,3729.074,2024-02-22 13:33:42-06:00,3,13,33,42
8,2024-02-22 19:33:43,15.32,1,0,60,10,0,-100,239,655.35,4,0,3662.007,563.25,7,0,0,614.4,3662,82579576,100,0,368.85,10.11,3729.074,2024-02-22 13:33:43-06:00,3,13,33,43
9,2024-02-22 19:33:44,15.32,1,0,60,10,0,-100,239,655.35,4,0,3662.007,563.25,7,0,0,614.4,3662,82579576,100,0,371.2,10.06,3734.272,2024-02-22 13:33:44-06:00,3,13,33,44
10,2024-02-22 19:33:46,15.2,1,0,60,10,0,-100,239,655.35,4,0,3632.005,563.25,6,0,0,614.4,3632,82579576,100,0,368.4,10.02,3691.368,2024-02-22 13:33:46-06:00,3,13,33,46
11,2024-02-22 19:33:47,15.2,1,0,60,10,0,-100,239,655.35,4,0,3632.005,563.25,6,0,0,614.4,3632,82579576,100,0,368.4,10.02,3691.368,2024-02-22 13:33:47-06:00,3,13,33,47
12,2024-02-22 19:33:48,15.143,1,0,60.003,10,0,-100,239,655.35,4,0,3617.005,563.25,6,0,0,614.4,3617,82579576,100,0,371.2,9.83,3648.896,2024-02-22 13:33:48-06:00,3,13,33,48
13,2024-02-22 19:33:49,15.03,1,0,60.01,10,0,-100,239,655.35,4,0,3587.005,563.25,6,0,0,614.4,3587,82579576,100,0,371.2,9.83,3648.896,2024-02-22 13:33:49-06:00,3,13,33,49
14,2024-02-22 19:33:50,15.03,1,0,60.01,10,0,-100,239,655.35,4,0,3587.005,563.25,6,0,0,614.4,3587,82579576,100,0,368.1,9.74,3585.294,2024-02-22 13:33:50-06:00,3,13,33,50
15,2024-02-22 19:33:52,14.69,1,0,60.01,10,0,-100,239,655.35,4,0,3508.005,563.25,6,0,0,614.4,3508,82579584,100,0,371.6,9.7,3604.52,2024-02-22 13:33:52-06:00,3,13,33,52
16,2024-02-22 19:33:53,14.69,1,0,60.01,10,0,-100,239,655.35,4,0,3508.005,563.25,6,0,0,614.4,3508,82579584,100,0,371.6,9.7,3604.52,2024-02-22 13:33:53-06:00,3,13,33,53
17,2024-02-22 19:33:54,14.693,1,0,60.007,10,0,-100,239,655.35,4,0,3508.672,563.25,6,0,0,614.4,3508.667,82579584,100,0,367.5,9.81,3605.175,2024-02-22 13:33:54-06:00,3,13,33,54
18,2024-02-22 19:33:55,14.7,1,0,60,10,0,-100,239,655.35,4,0,3510.005,563.25,6,0,0,614.4,3510,82579584,100,0,367.5,9.81,3605.175,2024-02-22 13:33:55-06:00,3,13,33,55
19,2024-02-22 19:33:57,15.01,1,0,60,10,0,-100,239,655.35,4,0,3584.005,563.25,6,0,0,614.4,3584,82579592,100,0,371.3,10.04,3727.852,2024-02-22 13:33:57-06:00,3,13,33,57
20,2024-02-22 19:33:58,15.363,1,0,60,10,0,-100,239,655.35,4,0,3665.338,563.25,6,0,0,614.4,3665.333,82579592,100,0,367.5,10.53,3869.775,2024-02-22 13:33:58-06:00,3,13,33,58
21,2024-02-22 19:33:59,15.54,1,0,60,10,0,-100,239,655.35,4,0,3706.005,563.25,6,0,0,614.4,3706,82579592,100,0,367.5,10.53,3869.775,2024-02-22 13:33:59-06:00,3,13,33,59
22,2024-02-22 19:34:00,15.54,1,0,60,10,0,-100,239,655.35,4,0,3706.005,563.25,6,0,0,614.4,3706,82579592,100,0,371.95,11.09,4124.925,2024-02-22 13:34:00-06:00,3,13,34,0
23,2024-02-22 19:34:01,16.42,1,0,60,10,0,-100,239.1,655.35,4,0,3898.006,563.25,7,0,0,614.4,3898,82579592,100,0,371.95,11.09,4124.925,2024-02-22 13:34:01-06:00,3,13,34,1
24,2024-02-22 19:34:03,17.67,1,0,59.99,10,0,-100,239.2,655.35,4,0,4210.008,563.25,8,0,0,614.4,4210,82579600,100,0,373.2,12.1,4515.72,2024-02-22 13:34:03-06:00,3,13,34,3
25,2024-02-22 19:34:04,19.017,1,0,59.99,10,0,-100,239.467,655.35,4,0,4527.343,563.25,9.333,0,0,614.4,4527.333,82579600,100,0,373.45,13.82,5161.079,2024-02-22 13:34:04-06:00,3,13,34,4
26,2024-02-22 19:34:05,19.69,1,0,59.99,10,0,-100,239.6,655.35,4,0,4686.011,563.25,10,0,0,614.4,4686,82579600,100,0,373.45,13.82,5161.079,2024-02-22 13:34:05-06:00,3,13,34,5
27,2024-02-22 19:34:06,19.69,1,0,59.99,10,0,-100,239.6,655.35,4,0,4686.011,563.25,10,0,0,614.4,4686,82579600,100,0,373.55,15.72,5872.206,2024-02-22 13:34:06-06:00,3,13,34,6
28,2024-02-22 19:34:08,25.3,1,0,59.99,10,0,-100,240.6,655.35,4,0,6088.016,563.25,14,0,0,614.4,6088,82579608,100,0,375.75,16.94,6365.205,2024-02-22 13:34:08-06:00,3,13,34,8
29,2024-02-22 19:34:09,25.3,1,0,59.99,10,0,-100,240.6,655.35,4,0,6088.016,563.25,14,0,0,614.4,6088,82579608,100,0,375.75,16.94,6365.205,2024-02-22 13:34:09-06:00,3,13,34,9
30,2024-02-22 19:34:10,25.713,1,0,59.99,10,0,-100,240.733,655.35,4,0,6190.019,563.25,15.333,0,0,614.4,6190,82579608,100,0,376.35,16.66,6269.991,2024-02-22 13:34:10-06:00,3,13,34,10
31,2024-02-22 19:34:11,25.92,1,0,59.99,10,0,-100,240.8,655.35,4,0,6241.021,563.25,16,0,0,614.4,6241,82579608,100,0,376.35,16.66,6269.991,2024-02-22 13:34:11-06:00,3,13,34,11
32,2024-02-22 19:34:12,25.92,1,0,59.99,10,0,-100,240.8,655.35,4,0,6241.021,563.25,16,0,0,614.4,6241,82579608,100,0,374.5,16,5992,2024-02-22 13:34:12-06:00,3,13,34,12
33,2024-02-22 19:34:14,24.6,1,0,59.99,10,0,-100,240.2,655.35,4,0,5908.017,563.25,14,0,0,614.4,5908,82579616,100,0,373,16.58,6184.34,2024-02-22 13:34:14-06:00,3,13,34,14
34,2024-02-22 19:34:15,24.6,1,0,59.99,10,0,-100,240.2,655.35,4,0,5908.017,563.25,14,0,0,614.4,5908,82579616,100,0,373,16.58,6184.34,2024-02-22 13:34:15-06:00,3,13,34,15
35,2024-02-22 19:34:16,24.6,1,0,59.99,10,0,-100,240.2,655.35,4,0,5908.017,563.25,14.333,0,0,614.4,5908,82579616,100,0,373,17.23,6426.79,2024-02-22 13:34:16-06:00,3,13,34,16
36,2024-02-22 19:34:17,24.6,1,0,59.99,10,0,-100,240.2,655.35,4,0,5908.019,563.25,15,0,0,614.4,5908,82579616,100,0,373,17.23,6426.79,2024-02-22 13:34:17-06:00,3,13,34,17
37,2024-02-22 19:34:18,24.6,1,0,59.99,10,0,-100,240.2,655.35,4,0,5908.019,563.25,15,0,0,614.4,5908,82579616,100,0,374.15,18.15,6790.822,2024-02-22 13:34:18-06:00,3,13,34,18
38,2024-02-22 19:34:20,26.95,1,0,59.98,10,0,-100,240.5,655.35,4,0,6474.02,563.25,16,0,0,614.4,6474,82579624,100,0,375.9,19.15,7198.485,2024-02-22 13:34:20-06:00,3,13,34,20
39,2024-02-22 19:34:21,26.95,1,0,59.98,10,0,-100,240.5,655.35,4,0,6474.02,563.25,16,0,0,614.4,6474,82579624,100,0,375.9,19.15,7198.485,2024-02-22 13:34:21-06:00,3,13,34,21
40,2024-02-22 19:34:22,27.423,1,0,59.98,10,0,-100,240.567,655.35,4,0,6593.354,563.25,16.667,0,0,614.4,6593.333,82579626.667,100,0,374.25,20.35,7615.988,2024-02-22 13:34:22-06:00,3,13,34,22
41,2024-02-22 19:34:23,28.37,1,0,59.98,10,0,-100,240.7,655.35,4,0,6832.024,563.25,18,0,0,614.4,6832,82579632,100,0,374.25,20.35,7615.988,2024-02-22 13:34:23-06:00,3,13,34,23
42,2024-02-22 19:34:25,30.17,1,0,59.98,10,0,-100,241.1,655.35,4,0,7298.022,563.25,18,0,0,614.4,7298,82579632,100,0,377,20.35,7671.95,2024-02-22 13:34:25-06:00,3,13,34,25
43,2024-02-22 19:34:26,31.78,1,0,59.98,10,0,-100,241.4,655.35,4,0,7690.026,563.25,20,0,0,614.4,7690,82579640,100,0,376.75,21.25,8005.938,2024-02-22 13:34:26-06:00,3,13,34,26
44,2024-02-22 19:34:27,31.78,1,0,59.98,10,0,-100,241.4,655.35,4,0,7690.026,563.25,20,0,0,614.4,7690,82579640,100,0,376.75,21.25,8005.938,2024-02-22 13:34:27-06:00,3,13,34,27
45,2024-02-22 19:34:28,32,1,0,59.98,10,0,-100,241.467,655.35,4,0,7740.693,563.25,20.333,0,0,614.4,7740.667,82579640,100,0,376.45,21.34,8033.443,2024-02-22 13:34:28-06:00,3,13,34,28
46,2024-02-22 19:34:29,32.44,1,0,59.98,10,0,-100,241.6,655.35,4,0,7842.028,563.25,21,0,0,614.4,7842,82579640,100,0,376.45,21.34,8033.443,2024-02-22 13:34:29-06:00,3,13,34,29
47,2024-02-22 19:34:31,32.63,1,0,59.98,10,0,-100,241.6,655.35,4,0,7884.023,563.25,19,0,0,614.4,7884,82579640,100,0,376.4,21.44,8070.016,2024-02-22 13:34:31-06:00,3,13,34,31
48,2024-02-22 19:34:32,32.73,1,0,59.98,10,0,-100,241.6,655.35,4,0,7906.691,563.25,19.667,0,0,614.4,7906.667,82579645.333,100,0,376.4,21.54,8107.656,2024-02-22 13:34:32-06:00,3,13,34,32
49,2024-02-22 19:34:33,32.78,1,0,59.98,10,0,-100,241.6,655.35,4,0,7918.025,563.25,20,0,0,614.4,7918,82579648,100,0,376.4,21.54,8107.656,2024-02-22 13:34:33-06:00,3,13,34,33
50,2024-02-22 19:34:34,32.78,1,0,59.98,10,0,-100,241.6,655.35,4,0,7918.025,563.25,20,0,0,614.4,7918,82579648,100,0,376.4,21.66,8152.824,2024-02-22 13:34:34-06:00,3,13,34,34
51,2024-02-22 19:34:35,32.98,1,0,59.98,10,0,-100,241.7,655.35,4,0,7974.022,563.25,19,0,0,614.4,7974,82579656,100,0,376.4,21.66,8152.824,2024-02-22 13:34:35-06:00,3,13,34,35
52,2024-02-22 19:34:37,32.99,1,0,59.98,10,0,-100,241.7,655.35,4,0,7976.021,563.25,18,0,0,614.4,7976,82579664,100,0,376.3,21.64,8143.132,2024-02-22 13:34:37-06:00,3,13,34,37
53,2024-02-22 19:34:38,32.943,1,0,59.973,10,0,-100,241.7,655.35,4,0,7965.354,563.25,18,0,0,614.4,7965.333,82579664,100,0,375.45,21.78,8177.301,2024-02-22 13:34:38-06:00,3,13,34,38
54,2024-02-22 19:34:39,32.92,1,0,59.97,10,0,-100,241.7,655.35,4,0,7960.021,563.25,18,0,0,614.4,7960,82579664,100,0,375.45,21.78,8177.301,2024-02-22 13:34:39-06:00,3,13,34,39
55,2024-02-22 19:34:40,32.92,1,0,59.97,10,0,-100,241.7,655.35,4,0,7960.021,563.25,18,0,0,614.4,7960,82579664,100,0,373.65,21.6,8070.84,2024-02-22 13:34:40-06:00,3,13,34,40
56,2024-02-22 19:34:42,32.77,1,0,59.97,10,0,-100,241.7,655.35,4,0,7920.025,563.25,20,0,0,614.4,7920,82579672,100,0,375.4,21.71,8149.934,2024-02-22 13:34:42-06:00,3,13,34,42
57,2024-02-22 19:34:43,32.77,1,0,59.97,10,0,-100,241.7,655.35,4,0,7920.025,563.25,20,0,0,614.4,7920,82579672,100,0,375.4,21.71,8149.934,2024-02-22 13:34:43-06:00,3,13,34,43
58,2024-02-22 19:34:44,32.763,1,0,59.97,10,0,-100,241.667,655.35,4,0,7919.025,563.25,20,0,0,614.4,7919,82579672,100,0,373.5,21.56,8052.66,2024-02-22 13:34:44-06:00,3,13,34,44
59,2024-02-22 19:34:45,32.75,1,0,59.97,10,0,-100,241.6,655.35,4,0,7917.025,563.25,20,0,0,614.4,7917,82579672,100,0,373.5,21.56,8052.66,2024-02-22 13:34:45-06:00,3,13,34,45
60,2024-02-22 19:34:47,32.74,1,0,59.97,10,0,-100,241.7,655.35,4,0,7916.021,563.25,18,0,0,614.4,7916,82579680,100,0,375.35,21.69,8141.342,2024-02-22 13:34:47-06:00,3,13,34,47
61,2024-02-22 19:34:48,32.79,1,0,59.98,10,0,-100,241.7,655.35,4,0,7926.023,563.25,19,0,0,614.4,7926,82579688,100,0,373.7,21.58,8064.446,2024-02-22 13:34:48-06:00,3,13,34,48
62,2024-02-22 19:34:49,32.79,1,0,59.98,10,0,-100,241.7,655.35,4,0,7926.023,563.25,19,0,0,614.4,7926,82579688,100,0,373.7,21.58,8064.446,2024-02-22 13:34:49-06:00,3,13,34,49
63,2024-02-22 19:34:50,32.79,1,0,59.98,10,0,-100,241.7,655.35,4,0,7926.023,563.25,19,0,0,614.4,7926,82579688,100,0,375.4,21.69,8142.426,2024-02-22 13:34:50-06:00,3,13,34,50
64,2024-02-22 19:34:51,32.76,1,0,59.98,10,0,-100,241.7,655.35,4,0,7919.025,563.25,20,0,0,614.4,7919,82579696,100,0,375.4,21.69,8142.426,2024-02-22 13:34:51-06:00,3,13,34,51
65,2024-02-22 19:34:53,32.72,1,0,59.98,10,0,-100,241.7,655.35,4,0,7910.023,563.25,19,0,0,614.4,7910,82579696,100,0,372.6,21.64,8063.064,2024-02-22 13:34:53-06:00,3,13,34,53
66,2024-02-22 19:34:54,32.667,1,0,59.98,10,0,-100,241.7,655.35,4,0,7896.69,563.25,19,0,0,614.4,7896.667,82579701.333,100,0,372.65,21.63,8060.42,2024-02-22 13:34:54-06:00,3,13,34,54
67,2024-02-22 19:34:55,32.64,1,0,59.98,10,0,-100,241.7,655.35,4,0,7890.023,563.25,19,0,0,614.4,7890,82579704,100,0,372.65,21.63,8060.42,2024-02-22 13:34:55-06:00,3,13,34,55
68,2024-02-22 19:34:56,32.64,1,0,59.98,10,0,-100,241.7,655.35,4,0,7890.023,563.25,19,0,0,614.4,7890,82579704,100,0,372.5,21.46,7993.85,2024-02-22 13:34:56-06:00,3,13,34,56
69,2024-02-22 19:34:58,32.38,1,0,59.98,10,0,-100,241.6,655.35,4,0,7827.021,563.25,18,0,0,614.4,7827,82579704,100,0,372.5,21.46,7993.85,2024-02-22 13:34:58-06:00,3,13,34,58
70,2024-02-22 19:34:59,32.38,1,0,59.98,10,0,-100,241.6,655.35,4,0,7827.021,563.25,18,0,0,614.4,7827,82579704,100,0,372.5,21.46,7993.85,2024-02-22 13:34:59-06:00,3,13,34,59
71,2024-02-22 19:35:00,32.3,1,0,59.985,10,0,-100,241.6,655.35,4,0,7808.021,563.25,18,0,0,614.4,7808,82579708,100,0,372.4,21.26,7917.224,2024-02-22 13:35:00-06:00,3,13,35,0
72,2024-02-22 19:35:01,32.22,1,0,59.99,10,0,-100,241.6,655.35,4,0,7789.021,563.25,18,0,0,614.4,7789,82579712,100,0,372.4,21.26,7917.224,2024-02-22 13:35:01-06:00,3,13,35,1
73,2024-02-22 19:35:02,32.22,1,0,59.99,10,0,-100,241.6,655.35,4,0,7789.021,563.25,18,0,0,614.4,7789,82579712,100,0,372.35,21.18,7886.373,2024-02-22 13:35:02-06:00,3,13,35,2
74,2024-02-22 19:35:04,31.76,1,0,59.99,10,0,-100,241.4,655.35,4,0,7670.026,563.25,20,0,0,614.4,7670,82579728,100,0,372.25,20.92,7787.47,2024-02-22 13:35:04-06:00,3,13,35,4
75,2024-02-22 19:35:05,31.76,1,0,59.99,10,0,-100,241.4,655.35,4,0,7670.026,563.25,20,0,0,614.4,7670,82579728,100,0,372.25,20.92,7787.47,2024-02-22 13:35:05-06:00,3,13,35,5
76,2024-02-22 19:35:06,31.687,1,0,59.99,10,0,-100,241.4,655.35,4,0,7652.024,563.25,19.333,0,0,614.4,7652,82579728,100,0,372.3,20.87,7769.901,2024-02-22 13:35:06-06:00,3,13,35,6
77,2024-02-22 19:35:07,31.54,1,0,59.99,10,0,-100,241.4,655.35,4,0,7616.021,563.25,18,0,0,614.4,7616,82579728,100,0,372.3,20.87,7769.901,2024-02-22 13:35:07-06:00,3,13,35,7
78,2024-02-22 19:35:09,31.36,1,0,59.99,10,0,-100,241.4,655.35,4,0,7574.024,563.25,19,0,0,614.4,7574,82579736,100,0,372.15,20.66,7688.619,2024-02-22 13:35:09-06:00,3,13,35,9
79,2024-02-22 19:35:10,31.08,1,0,59.99,10,0,-100,241.3,655.35,4,0,7504.021,563.25,18,0,0,614.4,7504,82579736,100,0,372.1,20.56,7650.376,2024-02-22 13:35:10-06:00,3,13,35,10
80,2024-02-22 19:35:11,31.08,1,0,59.99,10,0,-100,241.3,655.35,4,0,7504.021,563.25,18,0,0,614.4,7504,82579736,100,0,372.1,20.56,7650.376,2024-02-22 13:35:11-06:00,3,13,35,11
81,2024-02-22 19:35:12,31.08,1,0,59.99,10,0,-100,241.3,655.35,4,0,7504.023,563.25,18.667,0,0,614.4,7504,82579736,100,0,371.5,20.26,7526.59,2024-02-22 13:35:12-06:00,3,13,35,12
82,2024-02-22 19:35:13,31.08,1,0,59.99,10,0,-100,241.3,655.35,4,0,7504.027,563.25,20,0,0,614.4,7504,82579736,100,0,371.5,20.26,7526.59,2024-02-22 13:35:13-06:00,3,13,35,13
83,2024-02-22 19:35:15,30.79,1,0,59.99,10,0,-100,241.2,655.35,4,0,7434.02,563.25,17,0,0,614.4,7434,82579736,100,0,372.45,20.14,7501.143,2024-02-22 13:35:15-06:00,3,13,35,15
84,2024-02-22 19:35:16,30.5,1,0,59.99,10,0,-100,241.1,655.35,4,0,7358.018,563.25,16,0,0,614.4,7358,82579744,100,0,371.8,19.95,7417.41,2024-02-22 13:35:16-06:00,3,13,35,16
85,2024-02-22 19:35:17,30.5,1,0,59.99,10,0,-100,241.1,655.35,4,0,7358.018,563.25,16,0,0,614.4,7358,82579744,100,0,371.8,19.95,7417.41,2024-02-22 13:35:17-06:00,3,13,35,17
86,2024-02-22 19:35:18,30.413,1,0,59.99,10,0,-100,241.1,655.35,4,0,7336.018,563.25,16,0,0,614.4,7336,82579746.667,100,0,372.05,19.95,7422.398,2024-02-22 13:35:18-06:00,3,13,35,18
87,2024-02-22 19:35:19,30.24,1,0,59.99,10,0,-100,241.1,655.35,4,0,7292.018,563.25,16,0,0,614.4,7292,82579752,100,0,372.05,19.95,7422.398,2024-02-22 13:35:19-06:00,3,13,35,19
88,2024-02-22 19:35:21,30.01,1,0,59.99,10,0,-100,241.1,655.35,4,0,7240.022,563.25,18,0,0,614.4,7240,82579752,100,0,372.05,19.81,7370.31,2024-02-22 13:35:21-06:00,3,13,35,21
89,2024-02-22 19:35:22,29.81,1,0,59.99,10,0,-100,241.1,655.35,4,0,7192.686,563.25,16.667,0,0,614.4,7192.667,82579757.333,100,0,372,19.53,7265.16,2024-02-22 13:35:22-06:00,3,13,35,22
90,2024-02-22 19:35:23,29.71,1,0,59.99,10,0,-100,241.1,655.35,4,0,7169.018,563.25,16,0,0,614.4,7169,82579760,100,0,372,19.53,7265.16,2024-02-22 13:35:23-06:00,3,13,35,23
91,2024-02-22 19:35:24,29.71,1,0,59.99,10,0,-100,241.1,655.35,4,0,7169.018,563.25,16,0,0,614.4,7169,82579760,100,0,372,19.33,7190.76,2024-02-22 13:35:24-06:00,3,13,35,24
92,2024-02-22 19:35:25,29.32,1,0,59.99,10,0,-100,241,655.35,4,0,7070.018,563.25,16,0,0,614.4,7070,82579760,100,0,372,19.33,7190.76,2024-02-22 13:35:25-06:00,3,13,35,25
